experiment_id,generation,individual_id,model_performance
38,3,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
39,0,3,"{'epoch': 0, 'train_loss': 0.92, 'test_loss': 0.98, 'precision': 0.4, 'recall': 0.63, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1115, 484]], 'best_f1': 0.49, 'best_auc': 0.76, 'time': 1.35}"
39,0,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,0,5,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 0.88, 'precision': 0.4, 'recall': 0.71, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[949, 1224, 1073], [1075, 984]], 'best_f1': 0.51, 'best_auc': 0.79, 'time': 4.8}"
39,0,6,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.91, 'precision': 0.41, 'recall': 0.64, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475], [293, 525, 1034]], 'best_f1': 0.5, 'best_auc': 0.76, 'time': 6.99}"
39,0,7,"{'epoch': 0, 'train_loss': 0.92, 'test_loss': 0.99, 'precision': 0.43, 'recall': 0.64, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[856, 1015], [1009, 1210, 703], [112, 1153, 1490, 16]], 'best_f1': 0.51, 'best_auc': 0.73, 'time': 14.1}"
39,0,8,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 1.03, 'precision': 0.39, 'recall': 0.57, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1408, 323]], 'best_f1': 0.46, 'best_auc': 0.75, 'time': 1.32}"
39,1,3,"{'epoch': 0, 'train_loss': 0.92, 'test_loss': 0.98, 'precision': 0.4, 'recall': 0.63, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1115, 484]], 'best_f1': 0.49, 'best_auc': 0.76, 'time': 1.35}"
39,1,0,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.98, 'precision': 0.31, 'recall': 0.58, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475]], 'best_f1': 0.41, 'best_auc': 0.69, 'time': 4.08}"
39,1,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,1,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,1,0,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.98, 'precision': 0.31, 'recall': 0.58, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475]], 'best_f1': 0.41, 'best_auc': 0.69, 'time': 4.08}"
39,1,6,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.91, 'precision': 0.41, 'recall': 0.64, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475], [293, 525, 1034]], 'best_f1': 0.5, 'best_auc': 0.76, 'time': 6.99}"
39,2,0,"{'epoch': 0, 'train_loss': 0.91, 'test_loss': 0.94, 'precision': 0.41, 'recall': 0.65, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475]], 'best_f1': 0.51, 'best_auc': 0.77, 'time': 4.01}"
39,2,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,2,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,2,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,2,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,2,6,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.91, 'precision': 0.41, 'recall': 0.64, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475], [293, 525, 1034]], 'best_f1': 0.5, 'best_auc': 0.76, 'time': 6.99}"
39,3,0,"{'epoch': 0, 'train_loss': 0.91, 'test_loss': 0.94, 'precision': 0.41, 'recall': 0.65, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475]], 'best_f1': 0.51, 'best_auc': 0.77, 'time': 4.01}"
39,3,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,3,0,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.91, 'precision': 0.37, 'recall': 0.68, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [1199, 1389, 1192, 458]], 'best_f1': 0.48, 'best_auc': 0.77, 'time': 10.78}"
39,3,6,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.91, 'precision': 0.41, 'recall': 0.64, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[343, 1416, 1475], [293, 525, 1034]], 'best_f1': 0.5, 'best_auc': 0.76, 'time': 6.99}"
39,3,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
39,3,4,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.39, 'recall': 0.73, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1199, 1389, 1192, 458], [846, 1084, 84]], 'best_f1': 0.51, 'best_auc': 0.78, 'time': 7.89}"
